Company,TypeName,Ram,OpSys,Weight,TouchScreen,Ips,Cpu_Speed,Cpu_Type,Gpu_vender,HDD,SSD,ppi,Price_USD
Dell,Notebook,4,Windows 10,2.18,0,0,2.5,Intel Core i5,Intel,1000,0,100.45466986113652,743.46
HP,Notebook,4,Windows 10,1.95,0,0,2.3,Intel Core i5,Intel,500,0,111.93520355955212,1206.45
Lenovo,Notebook,4,Windows 10,2.2,0,0,1.1,Other Intel Processor,Intel,1000,0,100.45466986113652,324.45
HP,Ultrabook,4,Windows 10,1.26,0,0,2.3,Intel Core i5,Intel,500,0,176.23257360658386,1657.95
HP,Notebook,4,No OS,1.86,0,0,1.6,Other Intel Processor,Intel,1000,0,100.45466986113652,303.34
Lenovo,2 in 1 Convertible,16,Windows 10,1.3,1,1,2.2,Intel Core i7,Intel,0,1000,276.053530085501,1888.95
Toshiba,Notebook,4,Windows 10,1.47,0,1,2.3,Intel Core i5,Intel,0,128,157.3505121487356,1160.25
HP,Netbook,8,Windows 10,1.26,0,0,2.3,Intel Core i5,Intel,0,256,176.23257360658386,1752.45
Dell,Notebook,4,Windows 10,2.18,0,0,2.0,Intel Core i3,Intel,1000,0,100.45466986113652,586.53
MSI,Gaming,8,Windows 10,2.2,0,0,2.8,Intel Core i7,Nvidia,1000,128,141.21199808219862,1258.95
Dell,Ultrabook,8,Windows 10,1.36,0,0,2.5,Intel Core i5,Intel,0,256,157.3505121487356,1720.95
Dell,Gaming,16,Windows 10,4.36,0,0,2.7,Intel Core i7,Nvidia,1000,512,169.78089942830815,2895.9
HP,Gaming,8,Windows 10,2.75,0,1,2.3,Intel Core i5,Nvidia,1000,128,127.33567457123112,1468.95
Asus,Notebook,4,Windows 10,2.8,0,0,1.6,Other Intel Processor,Nvidia,1000,0,106.11306214269258,556.5
Acer,Notebook,4,Windows 10,2.23,0,0,2.5,Intel Core i5,Intel,500,0,100.45466986113652,649.95
Toshiba,Notebook,8,Windows 10,2.2,0,0,2.3,Intel Core i5,Intel,0,256,100.45466986113652,1174.95
Lenovo,2 in 1 Convertible,8,Windows 10,1.1,1,1,1.2,Other Intel Processor,Intel,0,256,194.94753717542463,1363.95
Lenovo,Gaming,16,Windows 10,2.5,0,1,2.1,AMD Processor,AMD,1000,512,141.21199808219862,1048.95
Dell,Ultrabook,8,Windows 10,1.36,1,0,2.5,Intel Core i5,Intel,0,256,176.23257360658386,1545.81
Lenovo,Notebook,8,No OS,2.2,0,0,2.7,Intel Core i7,Nvidia,1000,0,141.21199808219862,719.25
Dell,Notebook,4,Windows 10,2.36,0,0,2.0,Intel Core i3,AMD,1000,0,106.11306214269258,691.95
Acer,Notebook,4,Chrome OS,1.68,0,0,1.6,Other Intel Processor,Intel,0,0,111.93520355955212,366.45
HP,Workstation,8,Windows 10,2.0,0,1,2.7,Intel Core i7,Nvidia,0,8,141.21199808219862,2361.45
Dell,Ultrabook,8,Windows 10,1.36,0,0,2.8,Intel Core i7,Intel,0,256,157.3505121487356,1863.75
Toshiba,Notebook,8,Windows 7,1.2,0,0,2.3,Intel Core i5,Intel,0,256,165.6321180513006,1533.0
Asus,2 in 1 Convertible,8,Chrome OS,1.2,0,0,1.2,Other Intel Processor,Intel,0,0,176.23257360658386,1216.95
Lenovo,Ultrabook,8,Windows 10,1.7,0,1,2.6,Intel Core i7,Intel,0,256,157.3505121487356,1563.44
Dell,Gaming,16,Windows 10,4.36,0,1,2.8,Intel Core i7,Nvidia,1000,512,254.67134914246225,3311.7
Dell,2 in 1 Convertible,8,Windows 10,1.24,1,0,1.2,Intel Core i5,Intel,0,256,165.6321180513006,1993.95
HP,2 in 1 Convertible,4,Windows 10,1.45,1,0,1.1,Other Intel Processor,Intel,0,256,135.0942111925629,813.75
Dell,Ultrabook,8,Windows 10,1.3,0,0,2.5,Intel Core i7,Intel,0,256,276.053530085501,1331.4
Acer,2 in 1 Convertible,4,Chrome OS,1.25,1,1,1.6,Other Intel Processor,Intel,0,0,135.0942111925629,408.45
Toshiba,Notebook,8,Windows 10,1.2,0,0,2.4,Intel Core i5,Intel,0,256,165.6321180513006,1611.75
Lenovo,Ultrabook,8,Windows 10,1.36,0,1,2.6,Intel Core i5,Intel,0,256,176.23257360658386,1848.0
Acer,Notebook,12,Windows 10,2.4,0,0,2.5,Intel Core i5,Nvidia,1000,128,141.21199808219862,1059.45
Toshiba,Ultrabook,8,Windows 10,1.1,1,0,2.7,Intel Core i7,Intel,0,512,176.23257360658386,1879.5
HP,Notebook,8,Windows 10,2.04,0,0,2.5,Intel Core i5,Nvidia,1000,0,100.45466986113652,888.82
Dell,Notebook,4,Linux,2.25,0,0,2.0,Intel Core i3,AMD,1000,0,100.45466986113652,488.9
Dell,Notebook,4,Windows 10,1.9,0,0,2.5,Intel Core i5,Intel,500,0,100.45466986113652,866.25
HP,Notebook,4,Windows 10,2.04,0,0,2.4,Intel Core i3,Intel,500,0,141.21199808219862,719.25
Dell,Gaming,32,Windows 10,4.42,0,1,2.8,Intel Core i7,Nvidia,1000,256,127.33567457123112,3306.45
Lenovo,Notebook,6,Windows 10,2.4,0,0,2.5,Intel Core i5,Nvidia,0,256,141.21199808219862,729.75
Dell,2 in 1 Convertible,16,Windows 10,1.22,1,0,1.3,Intel Core i7,Intel,0,512,276.053530085501,1993.95
Dell,Ultrabook,8,Windows 10,1.5,1,0,2.6,Intel Core i7,Intel,0,256,209.8006828649808,2061.13
Dell,Gaming,32,Windows 10,4.42,0,0,2.6,Intel Core i7,Nvidia,1000,256,127.33567457123112,2940.0
Toshiba,Notebook,8,Windows 10,1.95,0,0,2.3,Intel Core i5,Intel,0,256,157.3505121487356,1239.0
Asus,Gaming,16,Windows 10,2.73,0,0,2.8,Intel Core i7,Nvidia,1000,256,127.33567457123112,2152.4
HP,Notebook,8,Windows 10,2.04,0,1,2.7,Intel Core i5,Nvidia,1000,128,141.21199808219862,1027.95
Lenovo,Notebook,4,Windows 7,1.7,0,0,2.3,Intel Core i5,Intel,0,0,111.93520355955212,1052.1
Asus,2 in 1 Convertible,16,Windows 10,2.3,1,0,2.7,Intel Core i7,Nvidia,2000,512,282.42399616439724,1888.95
HP,Notebook,6,Windows 10,2.04,0,0,2.7,Intel Core i7,Intel,1000,0,100.45466986113652,607.95
Asus,Gaming,16,Windows 10,2.99,0,0,2.8,Intel Core i7,Nvidia,1000,256,127.33567457123112,1836.45
Dell,2 in 1 Convertible,12,Windows 10,2.19,1,1,2.7,Intel Core i7,Intel,0,512,141.21199808219862,1363.95
Toshiba,Notebook,4,Windows 7,1.2,0,0,2.3,Intel Core i5,Intel,0,128,165.6321180513006,1254.75
Lenovo,Notebook,6,Windows 10,2.2,0,0,3.6,AMD Processor,AMD,0,256,141.21199808219862,576.45
Fujitsu,Notebook,4,Windows 10,2.3,0,0,2.3,Intel Core i5,Intel,0,256,100.45466986113652,681.45
Toshiba,Notebook,4,Windows 10,1.75,0,0,2.3,Intel Core i5,Intel,500,0,111.93520355955212,960.75
Dell,Notebook,4,Windows 10,2.25,0,0,2.5,Intel Core i5,AMD,500,0,100.45466986113652,628.95
HP,Notebook,8,Windows 10,2.04,0,0,2.5,Intel Core i5,Intel,1000,0,141.21199808219862,846.3
Lenovo,Gaming,8,Windows 10,2.5,0,1,2.8,Intel Core i7,Nvidia,1000,128,141.21199808219862,1248.45
Dell,Notebook,8,Windows 10,2.36,0,0,2.7,Intel Core i7,AMD,1000,0,100.45466986113652,786.45
Dell,Notebook,8,Windows 10,1.6,0,0,2.5,Intel Core i5,Intel,0,128,157.3505121487356,1174.95
HP,Netbook,8,Windows 10,0.97,0,0,1.2,Other Intel Processor,Intel,0,512,176.23257360658386,2003.4
HP,Notebook,4,Windows 10,2.1,0,0,2.0,Intel Core i3,AMD,1000,128,141.21199808219862,523.95
Lenovo,Notebook,4,No OS,1.9,0,0,1.1,Other Intel Processor,Intel,0,128,100.45466986113652,284.15
Lenovo,Notebook,8,Windows 10,2.3,0,0,2.3,Intel Core i5,Intel,0,256,141.21199808219862,1416.45
Dell,2 in 1 Convertible,8,Windows 10,1.68,1,0,2.5,Intel Core i5,Intel,0,256,165.6321180513006,933.45
Asus,Notebook,8,Windows 10,1.4,0,0,2.5,Intel Core i5,Intel,0,256,276.053530085501,1207.5
HP,Ultrabook,8,Windows 10,1.11,1,1,2.7,Intel Core i7,Intel,0,256,165.6321180513006,1416.45
Acer,Notebook,4,Windows 10,2.4,0,0,1.1,Other Intel Processor,Intel,500,0,100.45466986113652,399.0
Asus,Gaming,16,Windows 10,2.5,0,0,2.8,Intel Core i7,Nvidia,1000,256,141.21199808219862,1888.95
HP,Ultrabook,8,Windows 10,1.48,0,0,2.7,Intel Core i7,Intel,0,512,157.3505121487356,2193.45
Acer,Gaming,8,Windows 10,2.7,0,1,2.8,Intel Core i7,Nvidia,1000,128,141.21199808219862,1323.0
HP,Notebook,8,Windows 10,1.34,0,1,2.5,Intel Core i5,Intel,0,256,165.6321180513006,1248.45
Dell,Notebook,4,Windows 10,2.18,0,0,2.4,Intel Core i3,Intel,0,128,100.45466986113652,574.35
HP,Notebook,4,Windows 10,1.64,0,0,2.5,Intel Core i5,Intel,500,0,111.93520355955212,817.95
Toshiba,Notebook,4,Windows 10,1.2,0,0,2.3,Intel Core i5,Intel,0,128,165.6321180513006,1254.75
HP,Notebook,4,Windows 10,1.48,0,0,2.4,Intel Core i5,Intel,0,256,111.93520355955212,1154.99
HP,Notebook,4,Windows 10,1.95,0,0,2.5,Intel Core i5,Intel,0,256,157.3505121487356,1265.25
HP,Ultrabook,8,Windows 7,1.43,0,0,2.6,Intel Core i7,Intel,0,256,157.3505121487356,1521.45
HP,Notebook,8,Windows 10,1.64,0,0,2.5,Intel Core i5,Nvidia,0,256,157.3505121487356,1101.72
HP,Notebook,4,Windows 10,1.64,0,0,2.4,Intel Core i3,Intel,500,0,111.93520355955212,718.2
Dell,Gaming,8,Windows 10,2.65,0,0,2.5,Intel Core i5,Nvidia,0,0,141.21199808219862,996.45
HP,Ultrabook,4,Windows 10,1.26,0,0,2.5,Intel Core i5,Intel,500,0,176.23257360658386,1615.95
HP,Notebook,4,Windows 10,1.48,0,0,2.5,Intel Core i5,Intel,0,256,157.3505121487356,1669.5
HP,Ultrabook,8,Windows 10,1.54,0,0,2.5,Intel Core i7,Intel,0,256,157.3505121487356,1981.57
HP,Notebook,4,Windows 10,1.49,0,0,2.4,Intel Core i3,Intel,500,0,117.82653006268644,840.0
Toshiba,Notebook,8,Windows 10,1.5,0,0,2.3,Intel Core i5,Intel,0,256,117.82653006268644,1270.5
HP,Notebook,4,Windows 10,2.04,0,0,2.4,Intel Core i3,Intel,0,256,100.45466986113652,808.49
Lenovo,Notebook,16,Windows 7,2.4,0,1,2.7,Intel Core i7,Nvidia,0,512,254.67134914246225,3116.4
Toshiba,Notebook,8,Windows 10,1.47,0,1,2.3,Intel Core i5,Intel,0,256,157.3505121487356,1564.5
HP,Notebook,8,Windows 10,1.43,0,0,2.5,Intel Core i7,Intel,0,256,157.3505121487356,2340.45
Dell,2 in 1 Convertible,4,Windows 10,2.08,1,1,2.3,Intel Core i3,Intel,1000,0,141.21199808219862,835.79
Toshiba,Ultrabook,8,Windows 10,1.2,0,0,2.3,Intel Core i5,Intel,0,256,165.6321180513006,1669.5
HP,Notebook,8,Windows 10,1.11,0,1,2.5,Intel Core i5,Intel,0,256,165.6321180513006,1206.45
HP,Notebook,8,Windows 10,1.64,0,0,2.7,Intel Core i7,Nvidia,0,256,157.3505121487356,1244.7
Dell,Notebook,8,Windows 10,2.09,0,0,2.4,Intel Core i5,Intel,500,0,141.21199808219862,1098.76
HP,Ultrabook,4,Windows 10,1.26,0,0,2.5,Intel Core i5,Intel,0,256,125.36742798669836,1636.95
HP,Notebook,4,Windows 10,2.31,0,0,2.5,Intel Core i5,Intel,500,0,111.93520355955212,1248.45
HP,Notebook,4,Windows 10,1.95,0,0,2.5,Intel Core i5,Intel,500,0,111.93520355955212,1113.0
Dell,Ultrabook,8,Windows 10,1.29,1,0,2.5,Intel Core i5,Intel,0,256,276.053530085501,1705.2
HP,Notebook,8,Windows 10,2.63,0,0,2.5,Intel Core i5,Nvidia,0,256,127.33567457123112,1134.0
HP,Notebook,4,Windows 10,1.64,0,0,2.5,Intel Core i5,Intel,0,256,111.93520355955212,1021.65
Acer,Notebook,6,Windows 10,2.1,0,0,3.0,AMD Processor,AMD,1000,0,100.45466986113652,429.45
MSI,Gaming,8,Windows 10,2.7,0,0,2.8,Intel Core i7,Nvidia,1000,128,127.33567457123112,1251.39
HP,Notebook,8,Windows 7,1.95,0,0,2.3,Intel Core i5,Intel,0,256,157.3505121487356,1254.75
HP,Notebook,8,Windows 10,1.84,0,0,2.5,Intel Core i7,Intel,0,256,141.21199808219862,1290.44
HP,Ultrabook,8,Windows 10,1.26,0,0,2.5,Intel Core i7,Intel,0,256,176.23257360658386,1416.45
HP,Notebook,4,Windows 10,2.04,0,0,2.5,Intel Core i5,Intel,500,0,100.45466986113652,779.1
Toshiba,Ultrabook,8,Windows 10,1.47,0,1,2.6,Intel Core i7,Intel,0,256,157.3505121487356,1811.25
Dell,Notebook,8,Windows 7,2.09,0,0,2.4,Intel Core i5,Intel,0,256,141.21199808219862,1116.1
HP,Notebook,8,Windows 10,1.64,0,0,2.5,Intel Core i5,Intel,0,256,157.3505121487356,1061.04
Lenovo,2 in 1 Convertible,4,Windows 10,1.8,1,1,2.5,Intel Core i7,Intel,0,256,141.21199808219862,889.35
Vero,Notebook,2,Windows 10,1.45,0,0,1.44,Other Intel Processor,Intel,0,0,111.93520355955212,221.34
Toshiba,Notebook,16,Windows 10,2.4,0,1,2.5,Intel Core i7,Nvidia,0,256,141.21199808219862,1496.25
Lenovo,Notebook,8,Windows 10,2.3,0,0,2.3,Intel Core i5,Intel,0,256,141.21199808219862,1102.08
HP,Notebook,4,Windows 10,1.54,0,0,2.3,Intel Core i5,Intel,500,0,157.3505121487356,1050.0
HP,Notebook,8,Windows 10,1.84,0,0,2.4,Intel Core i5,Intel,500,256,141.21199808219862,2208.51
HP,Notebook,8,Windows 7,1.43,0,0,2.3,Intel Core i5,Intel,0,256,157.3505121487356,1542.45
MSI,Gaming,16,Windows 10,3.78,0,1,2.7,Intel Core i7,Nvidia,1000,256,127.33567457123112,1622.92
Lenovo,Gaming,16,Windows 10,4.6,0,1,2.6,Intel Core i7,Nvidia,1000,128,127.33567457123112,2404.49
Asus,Netbook,4,Chrome OS,1.2,0,0,1.6,Other Intel Processor,Intel,0,0,135.0942111925629,302.3
Lenovo,Notebook,16,Windows 7,1.1,0,1,2.6,Intel Core i7,Intel,0,256,209.8006828649808,2751.0
HP,Notebook,8,Windows 10,1.91,0,1,2.7,Intel Core i7,Nvidia,1000,0,141.21199808219862,1027.95
Dell,2 in 1 Convertible,8,Windows 10,2.3,1,1,2.7,Intel Core i5,Intel,0,256,141.21199808219862,1148.7
HP,Notebook,4,Windows 10,2.04,0,0,2.5,Intel Core i5,Intel,0,256,100.45466986113652,1027.95
Dell,Ultrabook,16,Windows 10,1.2,1,0,2.7,Intel Core i7,Intel,0,1000,276.053530085501,2366.7
HP,Notebook,4,Windows 10,2.31,0,0,2.3,Intel Core i3,Intel,500,0,100.45466986113652,740.41
HP,Notebook,4,No OS,1.96,0,0,2.5,Intel Core i5,Intel,500,0,100.45466986113652,523.95
Acer,Notebook,8,Windows 10,2.4,0,0,2.2,AMD Processor,AMD,1000,0,100.45466986113652,471.45
Dell,2 in 1 Convertible,12,Windows 10,1.6,1,1,2.7,Intel Core i7,Intel,0,256,165.6321180513006,1363.95
MSI,Gaming,16,Windows 10,2.94,0,0,2.6,Intel Core i7,Nvidia,1000,256,141.21199808219862,1909.95
HP,Notebook,8,Windows 10,2.04,0,0,2.7,Intel Core i7,Intel,0,256,141.21199808219862,1123.5
Asus,Gaming,16,No OS,4.0,0,1,2.6,Intel Core i7,Nvidia,1000,0,127.33567457123112,1047.9
Dell,Notebook,4,Windows 10,2.25,0,0,2.5,Intel Core i5,Intel,1000,0,141.21199808219862,586.95
Dell,Notebook,16,Windows 10,2.32,0,0,2.7,Intel Core i7,AMD,2000,0,141.21199808219862,1039.49
MSI,Gaming,16,Windows 10,1.8,0,0,2.6,Intel Core i7,Nvidia,1000,256,141.21199808219862,2025.45
Dell,Ultrabook,8,Windows 10,1.29,0,0,2.7,Intel Core i7,Intel,0,256,165.6321180513006,1530.9
Asus,Gaming,64,Windows 10,3.58,0,1,2.7,Intel Core i7,Nvidia,0,1000,127.33567457123112,4173.75
Dell,2 in 1 Convertible,8,Windows 10,1.62,1,0,2.5,Intel Core i7,Intel,0,256,165.6321180513006,837.91
Dell,Gaming,16,Windows 10,3.21,0,0,2.6,Intel Core i7,Nvidia,1000,256,282.42399616439724,1395.45
Apple,Ultrabook,8,macOS,0.92,0,1,1.1,Other Intel Processor,Intel,0,0,226.4155471693585,1365.0
Dell,Notebook,4,Windows 10,2.06,0,0,2.3,Intel Core i3,Intel,500,0,100.45466986113652,506.08
HP,Notebook,4,Windows 10,2.31,0,0,2.3,Intel Core i5,Intel,500,0,100.45466986113652,1258.95
HP,Ultrabook,8,Windows 7,1.26,0,0,2.3,Intel Core i5,Intel,0,256,176.23257360658386,1258.95
HP,Notebook,8,Windows 10,1.49,0,0,2.7,Intel Core i7,Intel,0,256,165.6321180513006,1144.5
Lenovo,Ultrabook,8,Windows 10,1.3,1,1,2.5,Intel Core i7,Intel,0,256,176.23257360658386,1799.16
Lenovo,Notebook,8,Windows 10,3.0,0,0,2.3,Intel Core i5,AMD,1000,0,106.11306214269258,691.95
Lenovo,Notebook,4,Windows 10,2.3,0,1,2.3,Intel Core i5,Nvidia,1000,0,141.21199808219862,1025.85
MSI,Gaming,16,Windows 10,3.78,0,0,2.8,Intel Core i7,Nvidia,1000,256,127.33567457123112,2623.95
Lenovo,Notebook,4,Windows 10,2.1,0,0,2.3,Intel Core i5,Intel,500,0,100.45466986113652,567.0
HP,Notebook,4,Windows 7,2.31,0,0,2.3,Intel Core i5,Intel,500,0,141.21199808219862,987.0
Lenovo,Ultrabook,8,Windows 10,0.99,1,1,1.2,Other Intel Processor,Intel,0,512,234.9767648087785,1468.95
Lenovo,Gaming,32,Windows 10,4.6,0,1,2.7,Intel Core i7,Nvidia,0,512,127.33567457123112,3402.0
Lenovo,2 in 1 Convertible,4,Windows 10,0.69,1,1,1.44,Other Intel Processor,Intel,0,0,224.1738090785728,678.58
HP,Ultrabook,16,Windows 10,1.3,0,1,2.7,Intel Core i7,Intel,0,512,331.2642361026012,2151.45
Dell,Notebook,8,Windows 10,2.18,0,0,2.5,Intel Core i5,Intel,0,256,141.21199808219862,787.5
HP,Notebook,4,Windows 7,1.54,0,0,2.3,Intel Core i5,Intel,500,0,157.3505121487356,1082.54
HP,Workstation,8,Windows 7,1.9,0,0,2.5,Intel Core i7,AMD,0,256,141.21199808219862,1569.75
Lenovo,Notebook,8,Windows 7,1.7,0,0,2.3,Intel Core i5,Intel,0,180,157.3505121487356,1258.95
HP,Notebook,4,Chrome OS,1.29,0,0,1.5,Other Intel Processor,Intel,0,0,276.053530085501,645.75
Acer,Notebook,4,Windows 10,2.4,0,0,2.2,AMD Processor,AMD,500,0,100.45466986113652,406.35
Dell,Notebook,4,Linux,2.2,0,0,1.6,Other Intel Processor,Intel,500,0,100.45466986113652,413.16
HP,Notebook,4,No OS,1.86,0,0,2.0,Intel Core i3,Intel,1000,0,100.45466986113652,363.29
Asus,Gaming,8,Windows 10,2.7,0,1,2.8,Intel Core i7,Nvidia,1000,256,127.33567457123112,1678.95
Dell,Ultrabook,4,Windows 10,1.4,0,1,1.6,Intel Core i5,AMD,0,256,165.6321180513006,859.27
HP,Netbook,4,Windows 7,2.4,0,0,2.3,Intel Core i5,Intel,0,128,125.36742798669836,1678.95
Acer,Notebook,8,Windows 10,2.4,0,0,2.5,Intel Core i5,Nvidia,1000,256,141.21199808219862,838.95
Dell,Notebook,8,Windows 10,2.36,0,0,2.5,Intel Core i5,AMD,1000,0,141.21199808219862,670.74
MSI,Gaming,8,Windows 10,2.6,0,0,2.6,Intel Core i7,Nvidia,0,256,127.33567457123112,1678.95
HP,Notebook,4,Windows 10,1.96,0,0,1.6,Other Intel Processor,Intel,1000,0,100.45466986113652,525.0
Asus,Gaming,16,Windows 10,4.3,0,1,2.6,Intel Core i7,Nvidia,1000,128,127.33567457123112,2413.95
Dell,Ultrabook,4,Windows 7,1.5,0,0,2.3,Intel Core i3,Intel,500,0,125.36742798669836,1191.91
Dell,Ultrabook,4,Windows 7,1.5,0,0,2.3,Intel Core i3,Intel,0,128,125.36742798669836,1225.32
Acer,Notebook,4,Chrome OS,2.2,0,0,1.5,Other Intel Processor,Intel,0,16,100.45466986113652,219.45
HP,Workstation,8,Windows 7,3.0,0,1,2.6,Intel Core i7,AMD,1000,0,127.33567457123112,3043.95
Lenovo,Gaming,16,Windows 10,2.4,0,0,2.8,Intel Core i7,Nvidia,0,512,141.21199808219862,1258.95
Dell,Ultrabook,8,Windows 7,1.5,0,0,2.3,Intel Core i5,Intel,0,256,125.36742798669836,1483.76
MSI,Gaming,8,Windows 10,2.9,0,0,2.6,Intel Core i7,Nvidia,1000,128,127.33567457123112,1586.75
Lenovo,2 in 1 Convertible,4,Windows 10,2.1,1,1,2.3,Intel Core i5,Intel,0,256,141.21199808219862,910.35
HP,Notebook,4,Windows 10,2.1,0,0,2.5,AMD Processor,AMD,1000,0,141.21199808219862,417.9
Asus,Gaming,16,Windows 10,2.59,0,1,2.6,Intel Core i7,Nvidia,1000,128,141.21199808219862,1405.95
HP,Notebook,8,Windows 10,1.16,1,0,1.1,Other Intel Processor,Intel,0,256,276.053530085501,1783.95
Dell,Notebook,4,Windows 7,2.24,0,0,2.3,Intel Core i5,AMD,500,0,100.45466986113652,807.61
Lenovo,Notebook,4,Windows 10,2.1,0,0,2.0,Intel Core i3,Intel,0,128,100.45466986113652,450.45
HP,Ultrabook,8,Windows 10,1.16,0,0,2.5,Intel Core i7,Intel,0,512,165.6321180513006,2067.45
Lenovo,2 in 1 Convertible,4,Android,0.69,1,1,1.44,Other Intel Processor,Intel,0,0,224.1738090785728,576.45
Dell,Ultrabook,8,Windows 10,1.23,0,0,2.4,Intel Core i7,Intel,0,256,165.6321180513006,1447.95
Lenovo,Gaming,16,Windows 10,4.6,0,1,2.7,Intel Core i7,Nvidia,0,256,127.33567457123112,2887.49
Razer,Ultrabook,8,Windows 10,1.25,1,0,2.5,Intel Core i7,Intel,0,256,352.4651472131677,1080.45
Toshiba,Ultrabook,16,Windows 10,1.05,0,0,2.7,Intel Core i7,Intel,0,512,165.6321180513006,2337.3
Asus,Gaming,8,Windows 10,3.52,0,0,2.6,Intel Core i7,Nvidia,1000,128,127.33567457123112,1378.11
Vero,Notebook,4,Windows 10,1.35,0,0,1.44,Other Intel Processor,Intel,0,0,165.6321180513006,205.8
HP,Notebook,8,Windows 10,1.16,0,0,2.3,Intel Core i5,Intel,0,256,165.6321180513006,1774.5
HP,Notebook,8,Windows 7,1.43,0,0,2.3,Intel Core i5,Intel,0,256,157.3505121487356,1588.65
Dell,Notebook,4,Linux,2.09,0,0,2.3,Intel Core i5,Intel,500,0,100.45466986113652,549.81
Asus,Notebook,4,Windows 10,2.0,0,0,2.4,Intel Core i3,Intel,1000,0,100.45466986113652,456.75
Lenovo,2 in 1 Convertible,8,Windows 10,1.8,1,1,2.5,Intel Core i7,Intel,0,256,157.3505121487356,1752.45
Lenovo,2 in 1 Convertible,4,Windows 10,0.69,1,1,1.44,Other Intel Processor,Intel,0,0,224.1738090785728,502.95
HP,Ultrabook,8,Windows 7,1.26,0,0,2.4,Intel Core i5,Intel,0,256,125.36742798669836,1989.75
Lenovo,Gaming,8,No OS,2.4,0,1,2.5,Intel Core i5,Nvidia,1000,128,141.21199808219862,1038.45
HP,Gaming,8,Windows 10,3.35,0,1,2.3,Intel Core i5,Nvidia,1000,128,127.33567457123112,1185.45
HP,Notebook,8,Windows 10,2.04,0,0,2.7,Intel Core i7,Intel,2000,0,100.45466986113652,660.45
Lenovo,2 in 1 Convertible,8,Windows 7,1.8,1,1,2.6,Intel Core i7,Nvidia,0,512,157.3505121487356,2152.9
Asus,Notebook,4,Windows 10,1.5,0,0,1.1,Other Intel Processor,Intel,0,0,111.93520355955212,291.9
HP,Ultrabook,8,Windows 10,1.84,0,0,2.7,Intel Core i7,Intel,0,256,141.21199808219862,789.6
Acer,Notebook,4,Windows 10,2.23,0,0,2.5,Intel Core i5,Nvidia,1000,0,141.21199808219862,646.8
Lenovo,Notebook,16,Windows 10,2.5,0,0,2.5,Intel Core i7,AMD,0,0,141.21199808219862,1153.95
HP,Workstation,8,Windows 7,3.0,0,1,2.6,Intel Core i7,Nvidia,0,256,127.33567457123112,4146.87
Dell,Notebook,8,Windows 10,2.5,0,0,2.5,Intel Core i5,AMD,1000,0,100.45466986113652,823.2
MSI,Gaming,16,Windows 10,3.78,0,0,2.7,Intel Core i7,Nvidia,1000,256,127.33567457123112,2518.95
HP,Ultrabook,8,Windows 7,1.88,0,0,2.5,Intel Core i7,Intel,0,256,141.21199808219862,2280.31
Lenovo,2 in 1 Convertible,16,Windows 10,2.8,1,1,2.6,Intel Core i7,Intel,0,512,209.8006828649808,2562.0
MSI,Gaming,8,Windows 10,2.4,0,0,2.8,Intel Core i7,Nvidia,1000,128,141.21199808219862,1199.94
HP,2 in 1 Convertible,8,Windows 10,1.48,1,0,2.4,Intel Core i5,Intel,0,256,165.6321180513006,1710.45
HP,Workstation,8,Windows 7,2.59,0,1,2.6,Intel Core i7,Nvidia,0,256,141.21199808219862,2340.45
HP,2 in 1 Convertible,8,Windows 10,1.48,1,0,2.6,Intel Core i7,Intel,0,256,220.84282406840083,1888.95
HP,Workstation,8,Windows 7,2.0,0,0,2.6,Intel Core i7,Nvidia,0,256,141.21199808219862,1993.95
HP,Ultrabook,8,Windows 7,1.26,0,0,2.5,Intel Core i7,Intel,0,256,176.23257360658386,2411.8
Dell,Notebook,8,Windows 10,2.18,0,0,2.7,Intel Core i7,Nvidia,0,256,141.21199808219862,1060.4
HP,Notebook,8,Windows 7,1.88,0,0,2.3,Intel Core i5,Intel,0,256,141.21199808219862,1657.95
Lenovo,2 in 1 Convertible,8,Windows 10,1.27,1,1,2.5,Intel Core i7,Intel,0,256,209.8006828649808,2455.95
Lenovo,Notebook,4,No OS,1.9,0,0,2.0,Intel Core i3,Intel,1000,0,100.45466986113652,355.95
HP,Notebook,4,Windows 10,1.86,0,0,1.8,AMD Processor,AMD,500,0,100.45466986113652,311.85
Lenovo,Notebook,8,No OS,2.32,0,0,2.3,Intel Core i5,AMD,1000,0,141.21199808219862,628.95
Dell,Gaming,8,Windows 10,2.62,0,0,2.8,Intel Core i7,Nvidia,1000,0,141.21199808219862,1258.95
Dell,Notebook,8,Windows 10,2.04,1,1,2.3,Intel Core i5,Nvidia,0,256,282.42399616439724,2363.21
HP,Notebook,4,Windows 10,1.91,0,0,2.5,AMD Processor,AMD,0,256,141.21199808219862,502.83
MSI,Gaming,16,Windows 10,2.7,0,0,2.8,Intel Core i7,Nvidia,1000,256,127.33567457123112,1567.44
Lenovo,Ultrabook,12,Windows 7,1.4,0,0,2.6,Intel Core i7,Intel,0,512,157.3505121487356,2413.95
Lenovo,Notebook,8,Windows 10,2.5,0,0,2.3,Intel Core i5,AMD,0,0,141.21199808219862,827.91
HP,2 in 1 Convertible,8,Windows 10,1.48,1,0,2.6,Intel Core i7,Intel,0,512,220.84282406840083,2143.05
Lenovo,Ultrabook,8,Windows 7,1.7,0,0,2.6,Intel Core i7,Intel,0,256,157.3505121487356,1573.95
